1 1 3.061987564263974 P
1 2 1.7989176940050848 P
1 3 8.79045596574116 P
1 4 5.671056134647236 P
1 5 8.095129623022881 P
1 6 8.19081673440613 P
1 7 8.222712438200547 P
1 8 6.085700283974648 P
1 9 4.66953103550256 P
1 10 8.73304369891121 P
1 11 4.363332279076163 P
1 12 3.884896722159917 P
1 13 2.2582158286446807 P
1 14 7.769793444319834 P
1 15 7.106362805395973 P
1 16 7.233945620573639 P
1 17 2.8897507637741255 P
1 18 1.7032305826218355 P
1 19 5.671056134647236 P
1 20 7.304116168921355 P
1 21 4.146441493274131 P
1 22 6.104837706251298 P
1 23 3.444736009796971 P
1 24 7.036192257048257 P
1 25 7.418940702581254 P
1 26 6.761889204416276 P
1 27 8.867005654847759 P
1 28 1.7478845679340185 P
1 29 6.985159130977191 P
1 30 5.620023008576169 P
1 31 2.2008035618147312 P
1 32 0.7208429057538106 P
1 33 4.982108932687841 P
1 34 6.74913092289851 P
1 35 5.409511363533021 P
1 36 4.848146976751292 P
1 37 2.9088881860507754 P
1 38 1.0589373659746244 P
1 39 3.4255985875203208 P
1 40 7.3742867172690705 P
1 41 3.9550672705076333 P
1 42 2.857855059979709 P
1 43 2.825959356185293 P
1 44 5.090554325588857 P
1 45 3.285257490824889 P
1 46 0.15947851897208198 P
1 47 7.208429057538106 P
1 48 4.4016071236294625 P
1 49 2.0540833243604157 P
1 50 5.5753690232639865 P
1 51 6.838438893522875 P
1 52 2.6919974002487437 P
1 53 5.045900340276674 P
1 54 4.012479537337582 P
1 55 3.444736009796971 P
1 56 7.43169898409902 P
1 57 2.1497704357436653 P
1 58 3.6361102325634693 P
1 59 2.2518366878857976 P
1 60 3.374565461449255 P
1 61 8.241849860477197 P
1 62 5.435027926568554 P
1 63 4.1719580563096645 P
1 64 5.2500328445609385 P
1 65 4.503673375771595 P
1 66 5.530715037951803 P
1 67 6.902230301111708 P
1 68 4.841767835992409 P
1 69 2.1625287172614316 P
1 70 9.173204411274156 P
1 71 3.387323742967021 P
1 72 4.3186782937639805 P
1 73 5.179862296213223 P
1 74 3.8274844553299676 P
1 75 4.299540871487331 P
1 76 7.43169898409902 P
1 77 3.814726173812201 P
1 78 5.664676993888352 P
1 79 5.230895422284289 P
1 80 1.4480649522665043 P
2 1 3.2150869424771726 P
2 2 5.907084342725916 P
2 3 4.535569079566011 P
2 4 5.352099096703071 P
2 5 4.950213228893425 P
2 6 5.007625495723374 P
2 7 4.956592369652308 P
2 8 0.2615447711142144 P
2 9 3.6424893733223525 P
2 10 4.522810798048245 P
2 11 2.098737309672599 P
2 12 4.235749463898498 P
2 13 4.1081666487208315 P
2 14 4.592981346395961 P
2 15 1.2822072925355392 P
2 16 1.9902919167715831 P
2 17 4.6950475985380935 P
2 18 4.63125619094926 P
2 19 4.331436575281747 P
2 20 2.4942440367233623 P
2 21 3.7381764847056016 P
2 22 2.532518881276662 P
2 23 5.377615659738605 P
2 24 4.344194856799513 P
2 25 2.4814857552055956 P
2 26 5.128829170142157 P
2 27 5.198999718489873 P
2 28 4.076270944926415 P
2 29 1.1354870550812237 P
2 30 0.19775336352538167 P
2 31 4.133683211756365 P
2 32 5.7731223867893675 P
2 33 6.130354269286832 P
2 34 5.11607088862439 P
2 35 2.4942440367233623 P
2 36 1.2311741664644729 P
2 37 3.0300918604695575 P
2 38 5.192620577730989 P
2 39 3.068366705022857 P
2 40 4.0252378188553495 P
2 41 2.6856182594898605 P
2 42 3.463873432073621 P
2 43 3.061987564263974 P
2 44 1.7734011309695517 P
2 45 4.561085642601545 P
2 46 5.734847542236068 P
2 47 1.4416858115076212 P
2 48 5.071416903312207 P
2 49 4.529189938807129 P
2 50 1.4034109669543215 P
2 51 1.6075434712385863 P
2 52 3.5340439804213366 P
2 53 1.5692686266852867 P
2 54 5.568989882505103 P
2 55 2.634585133418794 P
2 56 5.198999718489873 P
2 57 4.267645167692914 P
2 58 3.489389995109154 P
2 59 4.752459865368043 P
2 60 2.6856182594898605 P
2 61 4.9246966658578915 P
2 62 2.009429339048233 P
2 63 1.7223680048984855 P
2 64 0.7973925948604099 P
2 65 1.3141029963299555 P
2 66 4.950213228893425 P
2 67 2.2964906731979804 P
2 68 6.500344433302062 P
2 69 3.7190390624289518 P
2 70 4.9884880734467245 P
2 71 4.65039361322591 P
2 72 1.5182355006142205 P
2 73 2.4559691921700626 P
2 74 3.5723188249746363 P
2 75 1.690472301104069 P
2 76 1.6394391750330028 P
2 77 3.6233519510457026 P
2 78 6.238799662187847 P
2 79 0.5932600905761449 P
2 80 6.226041380670081 P
3 1 3.157674675647223 P
3 2 4.114545789479715 P
3 3 4.407986264388346 P
3 4 3.361807179931488 P
3 5 4.203853760104081 P
3 6 4.2867825899695635 P
