1 0.22033379345008897 0.13669688409964703 0.0 0.0
2 -0.1259050248286223 0.09173080380371051 0.0 0.0
3 -0.02428168335980573 0.010791859271024766 0.0 0.0
4 0.24281683359805728 0.007194572847349845 0.0 0.0
5 0.0035972864236749223 0.0017986432118374611 0.0 0.0
6 -0.24821276323356964 0.0017986432118374611 0.0 0.0
7 0.026080326571643185 0.04766404511369272 0.0 0.0
8 -0.126804346434541 0.15378399461210293 0.0 0.0
9 0.17177042673047754 0.011691180876943498 0.0 0.0
10 0.039570150660424144 -0.2347229391447887 0.0 0.0
