1 0.09442876862146671 -0.11781113037535369 0.0 0.0
2 -0.23382361753886993 -0.1681731403068026 0.0 0.0
3 0.039570150660424144 0.10252266307473529 0.0 0.0
4 -0.19335414527252706 -0.1978507533021207 0.0 0.0
5 -0.02787896978348065 0.13040163285821593 0.0 0.0
6 0.11511316555759751 0.009892537665106036 0.0 0.0
7 -0.08093894453268576 0.15378399461210293 0.0 0.0
8 0.24191751199213848 -0.08633487416819813 0.0 0.0
9 0.1852602508192585 0.07824097971492956 0.0 0.0
10 0.13939484891740322 -0.11871045198127243 0.0 0.0
